State Code,State Name,Bizom ERP ID,Material Number,Material Description,MRP(ZPR1-933),Disc1(ZZDP-761) Per%,Disc1(ZZDP-762) Per%,Disc2(ZZPD-761) Per%,Disc2(ZZPD-762) Per%,Disc4(ZQDI-761) Per%,Disc4(ZQDI-762) Per%,Distributor Landing,Disc3(ZPCD-946) %, discount 1,After first dicount value, 2 discount,after 2 discount,CD,after CD discount
33,Chhattisgarh,,UPF80MABT000025,"UPVC MABT SCH 80 2.5cm(1"")",320,0,56.12,0,0,0,0,140.42,1.5,179.584,140.42,0,140.42,2.10624,138.31
33,Chhattisgarh,,UPF80MABT000032,"UPVC MABT SCH 80 3.2cm(1.25"")",547,0,56.12,0,0,0,0,240.02,1.5,306.9764,240.02,0,240.02,3.600354,236.42
33,Chhattisgarh,,UPF80MABT000040,"UPVC MABT SCH 80 4cm(1.5"") ",675,0,56.12,0,0,0,0,296.19,1.5,378.81,296.19,0,296.19,4.44285,291.75
33,Chhattisgarh,,UPF80MABT000050,"UPVC MABT SCH 80 5cm(2"")","1,019.00",0,56.12,0,0,0,0,447.14,1.5,571.8628,447.14,0,447.14,6.707058,440.43
33,Chhattisgarh,,UPF80MAPT000015,"UPVC MAPT SCH 80 1.5cm(0.5"")",10,0,57.17,0,0,0,0,4.28,1.5,5.717,4.28,0,4.28,0.064245,4.22
33,Chhattisgarh,,UPF80MAPT000020,"UPVC MAPT SCH 80 2cm(0.75"")",14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF80MAPT000025,"UPVC MAPT SCH 80 2.5cm(1"")",21,0,57.17,0,0,0,0,8.99,1.5,12.0057,8.99,0,8.99,0.1349145,8.86
33,Chhattisgarh,,UPF80MAPT000032,"UPVC MAPT SCH 80 3.2cm(1.25"")",33,0,57.17,0,0,0,0,14.13,1.5,18.8661,14.13,0,14.13,0.2120085,13.92
33,Chhattisgarh,,UPF80MAPT000040,"UPVC MAPT SCH 80 4cm(1.5"")",42,0,57.17,0,0,0,0,17.99,1.5,24.0114,17.99,0,17.99,0.269829,17.72
33,Chhattisgarh,,UPF80MAPT000050,"UPVC MAPT SCH 80 5cm(2"")",62,0,57.17,0,0,0,0,26.55,1.5,35.4454,26.55,0,26.55,0.398319,26.16
33,Chhattisgarh,,UPF80RBEL902015,UPVC RED. BRASS ELBOW 90 SCH 80 2x1.,154,0,56.12,0,0,0,0,67.58,1.5,86.4248,67.58,0,67.58,1.013628,66.56
33,Chhattisgarh,,UPF80RBEL902515,UPVC RED. BR ELBOW 90 SCH 80 2.5x1.5,173,0,56.12,0,0,0,0,75.91,1.5,97.0876,75.91,0,75.91,1.138686,74.77
33,Chhattisgarh,,UPF80RBT0202015,UPVC RED. BRASS TEE SCH 80 2x2x1.5cm,149,0,56.12,0,0,0,0,65.38,1.5,83.6188,65.38,0,65.38,0.980718,64.4
33,Chhattisgarh,,UPF80RBT0252515,UPVC RED. BRASS TEE SCH 80 2.5x2.5x1.5cm,173,0,56.12,0,0,0,0,75.91,1.5,97.0876,75.91,0,75.91,1.138686,74.77
33,Chhattisgarh,,UPF80RBT0323215,UPVC RED. BRASS TEE SCH 80 3.2x3.2x1.5cm,401,0,56.12,0,0,0,0,175.96,1.5,225.0412,175.96,0,175.96,2.639382,173.32
33,Chhattisgarh,,UPF80RBT0404015,UPVC RED. BRASS TEE SCH 80 4x4x1.5cm,505,0,56.12,0,0,0,0,221.59,1.5,283.406,221.59,0,221.59,3.32391,218.27
33,Chhattisgarh,,UPF80RBT0505015,UPVC RED. BRASS TEE SCH 80 5X5X1.5CM,728,0,56.12,0,0,0,0,319.45,1.5,408.5536,319.45,0,319.45,4.791696,314.65
33,Chhattisgarh,,UPF80RBU0002515,UPVC RED. BUSHING SCH 80 2.5x1.5cm,17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF80RBU0002520,UPVC RED. BUSHING SCH 80 2.5x2cm,17,0,57.17,0,0,0,0,7.28,1.5,9.7189,7.28,0,7.28,0.1092165,7.17
33,Chhattisgarh,,UPF80RBU0003220,UPVC RED. BUSHING SCH 80 3.2x2cm,32,0,57.17,0,0,0,0,13.71,1.5,18.2944,13.71,0,13.71,0.205584,13.5
33,Chhattisgarh,,UPF80RBU0003225,UPVC RED. BUSHING SCH 80 3.2x2.5cm,33,0,57.17,0,0,0,0,14.13,1.5,18.8661,14.13,0,14.13,0.2120085,13.92
33,Chhattisgarh,,UPF80RBU0004025,UPVC RED. BUSHING SCH 80 4x2.5cm,42,0,57.17,0,0,0,0,17.99,1.5,24.0114,17.99,0,17.99,0.269829,17.72
33,Chhattisgarh,,UPF80RBU0004032,UPVC RED. BUSHING SCH 80 4x3.2cm,42,0,57.17,0,0,0,0,17.99,1.5,24.0114,17.99,0,17.99,0.269829,17.72
33,Chhattisgarh,,UPF80RBU0005032,UPVC RED. BUSHING SCH 80 5x3.2cm,68,0,57.17,0,0,0,0,29.12,1.5,38.8756,29.12,0,29.12,0.436866,28.69
33,Chhattisgarh,,UPF80RBU0005040,"UPVC RED. BUSHING SCH 80 5x4cm(2""X1.5"")",68,0,57.17,0,0,0,0,29.12,1.5,38.8756,29.12,0,29.12,0.436866,28.69
33,Chhattisgarh,,UPF80RBU0008050,"UPVC RED. BUSHING SCH 80 8X5CM(3""X2"")",166,0,57.17,0,0,0,0,71.1,1.5,94.9022,71.1,0,71.1,1.066467,70.03
33,Chhattisgarh,,UPF80RBU0010050,"UPVC RED. BUSHING SCH 80 10X5CM(4""X2"")",334,0,57.17,0,0,0,0,143.05,1.5,190.9478,143.05,0,143.05,2.145783,140.91
33,Chhattisgarh,,UPF80RCU0002015,UPVC RED. COUPLER SCH 80 2.0x1.5cm,21,0,57.17,0,0,0,0,8.99,1.5,12.0057,8.99,0,8.99,0.1349145,8.86
33,Chhattisgarh,,UPF80RCU0002515,UPVC RED. COUPLER SCH 80 2.5x1.5cm,33,0,57.17,0,0,0,0,14.13,1.5,18.8661,14.13,0,14.13,0.2120085,13.92
33,Chhattisgarh,,UPF80RCU0002520,UPVC RED. COUPLER SCH 80 2.5x2.0cm,33,0,57.17,0,0,0,0,14.13,1.5,18.8661,14.13,0,14.13,0.2120085,13.92
33,Chhattisgarh,,UPF80RCU0003215,UPVC RED. COUPLER SCH 80 3.2x1.5cm,42,0,57.17,0,0,0,0,17.99,1.5,24.0114,17.99,0,17.99,0.269829,17.72
33,Chhattisgarh,,UPF80RCU0003220,UPVC RED. COUPLER SCH 80 3.2x2cm,44,0,57.17,0,0,0,0,18.85,1.5,25.1548,18.85,0,18.85,0.282678,18.56
33,Chhattisgarh,,UPF80RCU0003225,UPVC RED. COUPLER SCH 80 3.2x2.5cm,46,0,57.17,0,0,0,0,19.7,1.5,26.2982,19.7,0,19.7,0.295527,19.41
33,Chhattisgarh,,UPF80RCU0004025,UPVC RED. COUPLER SCH 80 4.0x2.5cm,58,0,57.17,0,0,0,0,24.84,1.5,33.1586,24.84,0,24.84,0.372621,24.47
33,Chhattisgarh,,UPF80RCU0004032,UPVC RED. COUPLER SCH 80 4.0x3.2cm,63,0,57.17,0,0,0,0,26.98,1.5,36.0171,26.98,0,26.98,0.4047435,26.58
33,Chhattisgarh,,UPF80RCU0005032,UPVC RED. COUPLER SCH 80 5x3.2cm,95,0,57.17,0,0,0,0,40.69,1.5,54.3115,40.69,0,40.69,0.6103275,40.08
33,Chhattisgarh,,UPF80RCU0005040,UPVC RED. COUPLER SCH 80 5.0x4.0cm,96,0,57.17,0,0,0,0,41.12,1.5,54.8832,41.12,0,41.12,0.616752,40.5
33,Chhattisgarh,,UPF80REL9002015,UPVC RED. ELBOW 90 SCH 80 2.0x1.5cm,25,0,57.17,0,0,0,0,10.71,1.5,14.2925,10.71,0,10.71,0.1606125,10.55
33,Chhattisgarh,,UPF80REL9002515,UPVC RED. ELBOW 90 SCH 80 2.5x1.5cm,34,0,57.17,0,0,0,0,14.56,1.5,19.4378,14.56,0,14.56,0.218433,14.34
33,Chhattisgarh,,UPF80REL9002520,UPVC RED. ELBOW 90 SCH 80 2.5x2.0cm,46,0,57.17,0,0,0,0,19.7,1.5,26.2982,19.7,0,19.7,0.295527,19.41
33,Chhattisgarh,,UPF80RFABT02015,"UPVC RED. FABT SCH 80 2x1.5cm(0.75""X0.5""",113,0,56.12,0,0,0,0,49.58,1.5,63.4156,49.58,0,49.58,0.743766,48.84
33,Chhattisgarh,,UPF80RFABT02515,"UPVC RED. FABT SCH 80 2.5x1.5cm(1""X0.5"")",178,0,56.12,0,0,0,0,78.11,1.5,99.8936,78.11,0,78.11,1.171596,76.93
33,Chhattisgarh,,UPF80RMABT02015,"UPVC RED. MABT SCH 80 2x1.5cm(0.75""X0.5""",210,0,56.12,0,0,0,0,92.15,1.5,117.852,92.15,0,92.15,1.38222,90.77
33,Chhattisgarh,,UPF80RT00202015,UPVC RED. TEE SCH 80 2x2x1.5cm,31,0,57.17,0,0,0,0,13.28,1.5,17.7227,13.28,0,13.28,0.1991595,13.08
33,Chhattisgarh,,UPF80RT00252515,UPVC RED. TEE SCH 80 2.5x2.5x1.5cm,47,0,57.17,0,0,0,0,20.13,1.5,26.8699,20.13,0,20.13,0.3019515,19.83
33,Chhattisgarh,,UPF80RT00252520,UPVC RED. TEE SCH 80 2.5x2.5x2cm,46,0,57.17,0,0,0,0,19.7,1.5,26.2982,19.7,0,19.7,0.295527,19.41
33,Chhattisgarh,,UPF80RT00323215,UPVC RED. TEE SCH 80 3.2x3.2x1.5cm,99,0,57.17,0,0,0,0,42.4,1.5,56.5983,42.4,0,42.4,0.6360255,41.77
33,Chhattisgarh,,UPF80RT00323220,UPVC RED. TEE SCH 80 3.2x3.2x2cm,99,0,57.17,0,0,0,0,42.4,1.5,56.5983,42.4,0,42.4,0.6360255,41.77
33,Chhattisgarh,,UPF80RT00323225,UPVC RED. TEE SCH 80 3.2x3.2x2.5cm,99,0,57.17,0,0,0,0,42.4,1.5,56.5983,42.4,0,42.4,0.6360255,41.77
33,Chhattisgarh,,UPF80RT00404015,UPVC RED. TEE SCH 80 4x4x1.5cm,106,0,57.17,0,0,0,0,45.4,1.5,60.6002,45.4,0,45.4,0.680997,44.72
33,Chhattisgarh,,UPF80RT00404020,UPVC RED. TEE SCH 80 4x4x2.0cm,112,0,57.17,0,0,0,0,47.97,1.5,64.0304,47.97,0,47.97,0.719544,47.25
33,Chhattisgarh,,UPF80RT00404025,UPVC RED. TEE SCH 80 4x4x2.5cm,112,0,57.17,0,0,0,0,47.97,1.5,64.0304,47.97,0,47.97,0.719544,47.25
33,Chhattisgarh,,UPF80RT00404032,UPVC RED. TEE SCH 80 4x4x3.2cm,136,0,57.17,0,0,0,0,58.25,1.5,77.7512,58.25,0,58.25,0.873732,57.38
33,Chhattisgarh,,UPF80RT00505020,"UPVC RED. TEE SCH80 5x5x2cm(2""X2""X0.75"")",177,0,57.17,0,0,0,0,75.81,1.5,101.1909,75.81,0,75.81,1.1371365,74.67
33,Chhattisgarh,,UPF80RT00505025,UPVC RED. TEE SCH 80 5x5x2.5cm,177,0,57.17,0,0,0,0,75.81,1.5,101.1909,75.81,0,75.81,1.1371365,74.67
33,Chhattisgarh,,UPF80RT00505032,UPVC RED. TEE SCH 80 5x5x3.2cm,178,0,57.17,0,0,0,0,76.24,1.5,101.7626,76.24,0,76.24,1.143561,75.09
33,Chhattisgarh,,UPF80RT00505040,UPVC RED. TEE SCH 80 5x5x4cm,178,0,57.17,0,0,0,0,76.24,1.5,101.7626,76.24,0,76.24,1.143561,75.09
33,Chhattisgarh,,UPF80RT00656540,UPVC RED. TEE SCH 80 6.5X6.5X4CM,401,0,57.17,0,0,0,0,171.75,1.5,229.2517,171.75,0,171.75,2.5762245,169.17
33,Chhattisgarh,,UPF80SBBSS00020,UPVC SWEEP BEND W/ SOC. B/S SCH 80 2cm,45,0,57.17,0,0,0,0,19.27,1.5,25.7265,19.27,0,19.27,0.2891025,18.98
33,Chhattisgarh,,UPF80SBBSS00025,UPVC SWEEP BEND W/ SOC B/S SCH 80 2.5cm,73,0,57.17,0,0,0,0,31.27,1.5,41.7341,31.27,0,31.27,0.4689885,30.8
33,Chhattisgarh,,UPF80SBBSS00032,UPVC SWEEP BEND W SOC B/S SCH80 3.2C1.25,119,0,57.17,0,0,0,0,50.97,1.5,68.0323,50.97,0,50.97,0.7645155,50.2
33,Chhattisgarh,,UPF80SBBSS00040,"UPVC SWEEP BEND W SOC B/S SCH 80 4CM1.5""",160,0,57.17,0,0,0,0,68.53,1.5,91.472,68.53,0,68.53,1.02792,67.5
33,Chhattisgarh,,UPF80SBBSS00050,"UPVC SWEEP BEND W SOC. B/S SCH 80 5CM2""",245,0,57.17,0,0,0,0,104.93,1.5,140.0665,104.93,0,104.93,1.5740025,103.36
33,Chhattisgarh,,UPF80SOB0000015,"UPVC STEP OVER BEND SCH 80 1.5cm(0.5"")",80,0,57.17,0,0,0,0,34.26,1.5,45.736,34.26,0,34.26,0.51396,33.75
33,Chhattisgarh,,UPF80SOB0000020,"UPVC STEP OVER BEND SCH 80 2cm(0.75"")",117,0,57.17,0,0,0,0,50.11,1.5,66.8889,50.11,0,50.11,0.7516665,49.36
33,Chhattisgarh,,UPF80SOB0000025,"UPVC STEP OVER BEND SCH 80 2.5cm(1"")",171,0,57.17,0,0,0,0,73.24,1.5,97.7607,73.24,0,73.24,1.0985895,72.14
33,Chhattisgarh,,UPF80SOB0000032,"UPVC STEP OVER BEND SCH 80 3.2cm(1.25"")",234,0,57.17,0,0,0,0,100.22,1.5,133.7778,100.22,0,100.22,1.503333,98.72
33,Chhattisgarh,,UPF80T000000015,"UPVC TEE SCH 80 1.5cm(0.5"")",21,0,57.17,0,0,0,0,8.99,1.5,12.0057,8.99,0,8.99,0.1349145,8.86
33,Chhattisgarh,,UPF80T000000020,"UPVC TEE SCH 80 2cm(0.75"")",28,0,57.17,0,0,0,0,11.99,1.5,16.0076,11.99,0,11.99,0.179886,11.81
33,Chhattisgarh,,UPF80T000000025,"UPVC TEE SCH 80 2.5cm(1"")",47,0,57.17,0,0,0,0,20.13,1.5,26.8699,20.13,0,20.13,0.3019515,19.83
33,Chhattisgarh,,UPF80T000000032,"UPVC TEE SCH 80 3.2cm(1.25"")",79,0,57.17,0,0,0,0,33.84,1.5,45.1643,33.84,0,33.84,0.5075355,33.33
33,Chhattisgarh,,UPF80T000000040,"UPVC TEE SCH 80 4cm(1.5"")",99,0,57.17,0,0,0,0,42.4,1.5,56.5983,42.4,0,42.4,0.6360255,41.77
33,Chhattisgarh,,UPF80T000000050,"UPVC TEE SCH 80 5cm(2"")",156,0,57.17,0,0,0,0,66.81,1.5,89.1852,66.81,0,66.81,1.002222,65.81
33,Chhattisgarh,,UPF80T000000065,"UPVC TEE SCH 80 6.5CM(2.5"")",364,0,57.17,0,0,0,0,155.9,1.5,208.0988,155.9,0,155.9,2.338518,153.56
33,Chhattisgarh,,UPF80T000000100,"UPVC TEE SCH 80 10CM(4"")",843,0,57.17,0,0,0,0,361.06,1.5,481.9431,361.06,0,361.06,5.4158535,355.64
33,Chhattisgarh,,UPF80TEPG000015,UPVC THREADED END PLUG SCH 80 1.5cm,14,0,57.17,0,0,0,0,6,1.5,8.0038,6,0,6,0.089943,5.91
33,Chhattisgarh,,UPF80TN00000015,UPVC TANK NIPPLE-Socket SCH 80 1.5cm,45,0,57.17,0,0,0,0,19.27,1.5,25.7265,19.27,0,19.27,0.2891025,18.98
33,Chhattisgarh,,UPF80TNS0000015,"UPVC TANK NIPPLE SCH 80-1.5cm(0.5"")",45,0,57.17,0,0,0,0,19.27,1.5,25.7265,19.27,0,19.27,0.2891025,18.98
33,Chhattisgarh,,UPF80TNS0000020,UPVC TANK NIPPLE (Socket) SCH 80 2cm,47,0,57.17,0,0,0,0,20.13,1.5,26.8699,20.13,0,20.13,0.3019515,19.83
33,Chhattisgarh,,UPF80TNS0000025,UPVC TANK NIPPLE-Socket SCH 80 2.5cm,62,0,57.17,0,0,0,0,26.55,1.5,35.4454,26.55,0,26.55,0.398319,26.16
33,Chhattisgarh,,UPF80TNS0000032,UPVC TANK NIPPLE-Socket SCH 80 3.2cm,91,0,57.17,0,0,0,0,38.98,1.5,52.0247,38.98,0,38.98,0.5846295,38.39
33,Chhattisgarh,,UPF80TNS0000040,UPVC TANK NIPPLE (Socket) SCH 80 4c,107,0,57.17,0,0,0,0,45.83,1.5,61.1719,45.83,0,45.83,0.6874215,45.14
33,Chhattisgarh,,UPF80TNT0000020,UPVC TANK NIPPLE (THREADED) SCH80 2cm,44,0,57.17,0,0,0,0,18.85,1.5,25.1548,18.85,0,18.85,0.282678,18.56
33,Chhattisgarh,,UPF80TNT0000025,UPVC TANK NIPPLE-THREADED SCH80 2.5cm,63,0,57.17,0,0,0,0,26.98,1.5,36.0171,26.98,0,26.98,0.4047435,26.58
33,Chhattisgarh,,UPF80TNT0000032,UPVC TANK NIPPLE-THREADED SCH80 3.2cm,80,0,57.17,0,0,0,0,34.26,1.5,45.736,34.26,0,34.26,0.51396,33.75
33,Chhattisgarh,,UPF80TNT0000040,UPVC TANK NIPPLE (THREADED) SCH80 4cm,87,0,57.17,0,0,0,0,37.26,1.5,49.7379,37.26,0,37.26,0.5589315,36.7
33,Chhattisgarh,,UPF80UN00000015,"UPVC UNION SCH 80 1.5cm(0.5"")",41,0,57.17,0,0,0,0,17.56,1.5,23.4397,17.56,0,17.56,0.2634045,17.3
33,Chhattisgarh,,UPF80UN00000020,"UPVC UNION SCH 80 2cm(0.75"")",49,0,57.17,0,0,0,0,20.99,1.5,28.0133,20.99,0,20.99,0.3148005,20.67
33,Chhattisgarh,,UPF80UN00000025,"UPVC UNION SCH 80 2.5cm(1"")",74,0,57.17,0,0,0,0,31.69,1.5,42.3058,31.69,0,31.69,0.475413,31.22
33,Chhattisgarh,,UPF80UN00000032,"UPVC UNION SCH 80 3.2cm(1.25"")",119,0,57.17,0,0,0,0,50.97,1.5,68.0323,50.97,0,50.97,0.7645155,50.2
33,Chhattisgarh,,UPF80UN00000040,"UPVC UNION SCH 80 4cm(1.5"")",146,0,57.17,0,0,0,0,62.53,1.5,83.4682,62.53,0,62.53,0.937977,61.59
33,Chhattisgarh,,UPF80UN00000050,"UPVC UNION SCH 80 5cm(2"")",215,0,57.17,0,0,0,0,92.08,1.5,122.9155,92.08,0,92.08,1.3812675,90.7
33,Chhattisgarh,,UPF80UN00000065,"UPVC UNION SCH 80 6.5cm(2.5"") ",476,0,57.17,0,0,0,0,203.87,1.5,272.1292,203.87,0,203.87,3.058062,200.81
33,Chhattisgarh,,UPF80UN00000080,"UPVC UNION SCH 80 8CM(3"")",692,0,57.17,0,0,0,0,296.38,1.5,395.6164,296.38,0,296.38,4.445754,291.94
33,Chhattisgarh,,UPF80UTCC000020,UPVC to CPVC CON. COUPLER SCH 80 2cm(,30,0,57.17,0,0,0,0,12.85,1.5,17.151,12.85,0,12.85,0.192735,12.66
33,Chhattisgarh,,UPF80UTCC000025,UPVC to CPVC CON. COUPLER SCH 80 2.5cm,45,0,57.17,0,0,0,0,19.27,1.5,25.7265,19.27,0,19.27,0.2891025,18.98
33,Chhattisgarh,,UPF80UTCC000032,UPVC to CPVC CON. COUPLER SCH 80 3.2cm,70,0,57.17,0,0,0,0,29.98,1.5,40.019,29.98,0,29.98,0.449715,29.53
33,Chhattisgarh,,UPP40003015,"UPVC PIPE SCH 40 1.5cm(0.5"") 3m",248,0,59.22,0,8,0,0,93.04,1.5,146.8656,101.13,8.090752,93.04,1.39565472,91.65
33,Chhattisgarh,,UPP40003020,"UPVC PIPE SCH 40 2cm(0.75"" ) 3m",315,0,59.22,0,8,0,0,118.18,1.5,186.543,128.46,10.27656,118.18,1.7727066,116.41
33,Chhattisgarh,,UPP40003025,"UPVC PIPE AB  SCH 40 2.5cm(1"")  3m",471,0,59.22,0,8,0,0,176.71,1.5,278.9262,192.07,15.365904,176.71,2.65061844,174.06
33,Chhattisgarh,,UPP40003032,"UPVC PIPE SCH 40 3.2cm(1.25"") 3m",664,0,59.22,0,8,0,0,249.12,1.5,393.2208,270.78,21.662336,249.12,3.73675296,245.38
33,Chhattisgarh,,UPP40003040,"UPVC PIPE SCH 40 4cm(1.5"") 3m",783,0,59.22,0,8,0,0,293.76,1.5,463.6926,319.31,25.544592,293.76,4.40644212,289.36
33,Chhattisgarh,,UPP40003050,"UPVC PIPE AB  SCH 40 5cm(2"")  3m","1,047.00",0,59.22,0,8,0,0,392.81,1.5,620.0334,426.97,34.157328,392.81,5.89213908,386.92
33,Chhattisgarh,,UPP40006015,"UPVC PIPE SCH 40 1.5cm(0.5"") 6m",496,0,59.22,0,8,0,0,186.09,1.5,293.7312,202.27,16.181504,186.09,2.79130944,183.3
33,Chhattisgarh,,UPP40006020,"UPVC PIPE SCH 40 2cm(0.75"" ) 6m",630,0,59.22,0,8,0,0,236.36,1.5,373.086,256.91,20.55312,236.36,3.5454132,232.82
33,Chhattisgarh,,UPP40006025,"UPVC PIPE AB  SCH 40 2.5cm(1"")  6m",942,0,59.22,0,8,0,0,353.42,1.5,557.8524,384.15,30.731808,353.42,5.30123688,348.11
33,Chhattisgarh,,UPP40006032,"UPVC PIPE SCH 40 3.2cm(1.25"") 6m","1,328.00",0,59.22,0,8,0,0,498.23,1.5,786.4416,541.56,43.324672,498.23,7.47350592,490.76
33,Chhattisgarh,,UPP40006040,"UPVC PIPE SCH 40 4cm(1.5"") 6m","1,567.00",0,59.22,0,8,0,0,587.9,1.5,927.9774,639.02,51.121808,587.9,8.81851188,579.08
33,Chhattisgarh,,UPP40006050,"UPVC PIPE AB  SCH 40 5cm(2"")  6m","2,093.00",0,59.22,0,8,0,0,785.24,1.5,1239.4746,853.53,68.282032,785.24,11.77865052,773.46
33,Chhattisgarh,,UPP80003025,"UPVC PIPE AB  SCH 80 2.5cm(1"")  3m",615,0,59.22,0,8,0,0,230.73,1.5,364.203,250.8,20.06376,230.73,3.4609986,227.27
33,Chhattisgarh,,UPP80003032,"UPVC PIPE SCH 80 3.2cm(1.25"") 3m",848,0,59.22,0,8,0,0,318.15,1.5,502.1856,345.81,27.665152,318.15,4.77223872,313.38
33,Chhattisgarh,,UPP80003040,"UPVC PIPE SCH 80 4cm(1.5"") 3m","1,034.00",0,59.22,0,8,0,0,387.93,1.5,612.3348,421.67,33.733216,387.93,5.81897976,382.11
33,Chhattisgarh,,UPP80003050,"UPVC PIPE AB  SCH 80 5cm(2"")  3m","1,423.00",0,59.22,0,8,0,0,533.88,1.5,842.7006,580.3,46.423952,533.88,8.00813172,525.87
33,Chhattisgarh,,UPP80003080,"UPVC PIPE SCH 80 8CM(3"") 3M","2,938.00",0,59.22,0,8,0,0,"1,102.27",1.5,1739.8836,"1,198.12",95.849312,"1,102.27",16.53400632,"1,085.73"
33,Chhattisgarh,,UPP80006025,"UPVC PIPE AB  SCH 80 2.5cm(1"")  6m","1,230.00",0,59.22,0,8,0,0,461.47,1.5,728.406,501.59,40.12752,461.47,6.9219972,454.54
33,Chhattisgarh,,UPP80006032,"UPVC PIPE SCH 80 3.2cm(1.25"") 6m","1,695.00",0,59.22,0,8,0,0,635.92,1.5,1003.779,691.22,55.29768,635.92,9.5388498,626.38
33,Chhattisgarh,,UPP80006040,"UPVC PIPE SCH 80 4cm(1.5"") 6m","2,069.00",0,59.22,0,8,0,0,776.24,1.5,1225.2618,843.74,67.499056,776.24,11.64358716,764.6
33,Chhattisgarh,,UPP80006050,"UPVC PIPE AB  SCH 80 5cm(2"")  6m","2,846.00",0,59.22,0,8,0,0,"1,067.75",1.5,1685.4012,"1,160.60",92.847904,"1,067.75",16.01626344,"1,051.73"
33,Chhattisgarh,,UPSBTMED0000100,UPVC SOLVENT M-BODIED COEX BOTTLE 100 ML,192,0,53.43,0,0,0,0,89.41,1.5,102.5856,89.41,0,89.41,1.341216,88.07
33,Chhattisgarh,,UPSBTMED0000250,UPVC SOLVENT M-BODIED COEX BOTTLE 250 ML,331,0,53.43,0,0,0,0,154.15,1.5,176.8533,154.15,0,154.15,2.3122005,151.83
33,Chhattisgarh,,UPSTNMED0000500,UPVC SOLVENT MEDIUM BODIED TIN 500 ML,575,0,53.43,0,0,0,0,267.78,1.5,307.2225,267.78,0,267.78,4.0166625,263.76
33,Chhattisgarh,,UPSTNMED0001000,UPVC SOLVENT MEDIUM BODIED TIN 1000 ML,"1,276.00",0,53.43,0,0,0,0,594.23,1.5,681.7668,594.23,0,594.23,8.913498,585.32
33,Chhattisgarh,,UPSTU0000000020,UPVC SOLVENT TUBE 20 ML,25,0,53.43,0,0,0,0,11.64,1.5,13.3575,11.64,0,11.64,0.1746375,11.47
33,Chhattisgarh,,UPSTU0000000050,UPVC SOLVENT TUBE 50 ML,76,0,53.43,0,0,0,0,35.39,1.5,40.6068,35.39,0,35.39,0.530898,34.86
34,Maharashtra,,111111,UPVC SOLVENT TUBE 50 ML,76,0,53.43,0,0,0,0,35.39,1.5,40.6068,35.39,0,35.39,0.530898,34.86
